-0.008,0.053,-0.134,0,0,0
-0.008,0.054,-0.134,-0.002,0,0
-0.01,0.054,-0.134,0.002,0,0
-0.008,0.054,-0.134,-0.002,0,0
-0.01,0.054,-0.134,0,0,0.002
-0.01,0.054,-0.132,0,-0.002,0
-0.01,0.052,-0.132,-0.002,0,0
-0.012,0.052,-0.132,0,-0.002,0
-0.012,0.05,-0.132,0,0,0.002
-0.012,0.05,-0.13,-0.002,-0.002,0
-0.014,0.048,-0.13,-0.002,0,0
-0.016,0.048,-0.13,0,-0.002,0
-0.016,0.046,-0.13,0,0,0.002
-0.016,0.046,-0.128,-0.002,0,0
-0.018,0.046,-0.128,0,-0.002,0
-0.018,0.044,-0.128,-0.002,0,0
-0.02,0.044,-0.128,0,0,0.002
-0.02,0.044,-0.126,0,-0.002,0
-0.02,0.042,-0.126,-0.002,0,0
-0.022,0.042,-0.126,0,0,0.002
-0.022,0.042,-0.124,0,-0.002,0
-0.022,0.04,-0.124,0,-0.002,0
-0.022,0.038,-0.124,0,0,0.002
-0.022,0.038,-0.122,-0.002,0,0
-0.024,0.038,-0.122,0,-0.002,0
-0.024,0.036,-0.122,-0.002,0,0
-0.026,0.036,-0.122,-0.002,0,0
-0.028,0.036,-0.122,0,-0.002,0
-0.028,0.034,-0.122,-0.002,0,0
-0.03,0.034,-0.122,0,0,-0.002
-0.03,0.034,-0.124,0,0,-0.002
-0.03,0.034,-0.126,0,0.002,0
-0.03,0.036,-0.126,0.002,0,0
-0.028,0.036,-0.126,0.002,0,0
-0.026,0.036,-0.126,0.002,0,0
-0.024,0.036,-0.126,0.002,0,0
-0.022,0.036,-0.126,0.002,0,0
-0.02,0.036,-0.126,0,0,-0.002
-0.02,0.036,-0.128,0.002,0,0
-0.018,0.036,-0.128,0,0,0.002
-0.018,0.036,-0.126,0.002,0,0
-0.016,0.036,-0.126,0,-0.002,0
-0.016,0.034,-0.126,0.002,0,0
-0.014,0.034,-0.126,0.002,0,0
-0.012,0.034,-0.126,0.002,0,0
-0.01,0.034,-0.126,0,0.002,0
-0.01,0.036,-0.126,0,-0.002,0.002
-0.01,0.034,-0.124,0,0,0.002
-0.01,0.034,-0.122,0.002,0,0
-0.008,0.034,-0.122,0,0.002,0
-0.008,0.036,-0.122,0,0,0.002
-0.008,0.036,-0.12,0.002,0,0
-0.006,0.036,-0.12,0.002,0.002,0
-0.004,0.038,-0.12,0.002,0,0
-0.002,0.038,-0.12,0,0.002,0
-0.002,0.04,-0.12,0.002,0,0
0,0.04,-0.12,0,0.002,0
0,0.042,-0.12,0,0.002,0
0,0.044,-0.12,0,0.002,0
0,0.046,-0.12,0,0.002,0
0,0.048,-0.12,0,0.002,0
0,0.05,-0.12,0.002,0,0
0.002,0.05,-0.12,0.002,0,0
0.004,0.05,-0.12,0.002,0,0
0.006,0.05,-0.12,0,0.002,0
0.006,0.052,-0.12,0.002,0,0
0.008,0.052,-0.12,0,0,-0.002
0.008,0.052,-0.122,0,0.002,0
0.008,0.054,-0.122,-0.002,0,0
0.006,0.054,-0.122,-0.002,0,0
