-0.033,0.042,-0.136,-0.001,0,0
-0.034,0.042,-0.136,0,-0.001,0
-0.034,0.041,-0.136,-0.001,0,0
-0.035,0.041,-0.136,-0.001,0,0
-0.036,0.041,-0.136,0.001,0,0
-0.035,0.041,-0.136,0,0,-0.001
-0.035,0.041,-0.137,0,0,0.001
-0.035,0.041,-0.136,0.001,0,0
-0.034,0.041,-0.136,0,0.001,0
-0.034,0.042,-0.136,0.001,0,0
-0.033,0.042,-0.136,0,0,-0.001
-0.033,0.042,-0.137,0.001,0,0
-0.032,0.042,-0.137,0,0.001,0
-0.032,0.043,-0.137,0,-0.001,0
-0.032,0.042,-0.137,0,0,0.001
-0.032,0.042,-0.136,0,0.001,0
-0.032,0.043,-0.136,0.001,0,0
-0.031,0.043,-0.136,0,0,0.001
-0.031,0.043,-0.135,0.001,0,0
-0.03,0.043,-0.135,0,0,-0.001
-0.03,0.043,-0.136,0.001,0,0
-0.029,0.043,-0.136,0.001,0,0
-0.028,0.043,-0.136,0.001,0,0
-0.027,0.043,-0.136,0.001,0,0
-0.026,0.043,-0.136,0,0.001,0
-0.026,0.044,-0.136,0.001,0,0
-0.025,0.044,-0.136,0.001,0,0
-0.024,0.044,-0.136,0,0.001,0
-0.024,0.045,-0.136,0,0,-0.001
-0.024,0.045,-0.137,0.001,0,0
-0.023,0.045,-0.137,0.001,0,0
-0.022,0.045,-0.137,0,0,0.001
-0.022,0.045,-0.136,0.001,0,0
-0.021,0.045,-0.136,0,0,0.001
-0.021,0.045,-0.135,0,-0.001,0
-0.021,0.044,-0.135,0,0,0.001
-0.021,0.044,-0.134,0,-0.001,0
-0.021,0.043,-0.134,0,0,0.001
-0.021,0.043,-0.133,-0.001,0,0
-0.022,0.043,-0.133,0,0,0.001
-0.022,0.043,-0.132,0,-0.001,0
-0.022,0.042,-0.132,-0.001,0,0.001
-0.023,0.042,-0.131,-0.001,0,0.001
-0.024,0.042,-0.13,-0.001,0,0
-0.025,0.042,-0.13,0,0,0.001
-0.025,0.042,-0.129,-0.001,0,0
-0.026,0.042,-0.129,0,-0.001,0.001
-0.026,0.041,-0.128,0,-0.001,0
-0.026,0.04,-0.128,0.001,0,0
-0.025,0.04,-0.128,0.001,0,0
-0.024,0.04,-0.128,0.001,0,0
-0.023,0.04,-0.128,0.001,0,0
-0.022,0.04,-0.128,0.001,0,0
-0.021,0.04,-0.128,0.001,0,0
-0.02,0.04,-0.128,0.001,0,0
-0.019,0.04,-0.128,0,0.001,0
-0.019,0.041,-0.128,0.001,0,0
-0.018,0.041,-0.128,0.001,0,0
-0.017,0.041,-0.128,0.001,0.001,0
-0.016,0.042,-0.128,0.001,0,0
-0.015,0.042,-0.128,0.001,0,0
-0.014,0.042,-0.128,0,0.001,0
-0.014,0.043,-0.128,0.001,0,0
-0.013,0.043,-0.128,0.001,0,0
-0.012,0.043,-0.128,0.001,0,0
-0.011,0.043,-0.128,0.001,0.001,0
-0.01,0.044,-0.128,0.001,0,0
-0.009,0.044,-0.128,0.001,0.001,0
-0.008,0.045,-0.128,0,0,-0.001
-0.008,0.045,-0.129,0,0,0.001
-0.008,0.045,-0.128,0.001,0,0
-0.007,0.045,-0.128,0,0.001,0
-0.007,0.046,-0.128,0.001,0,0
-0.006,0.046,-0.128,0,0.001,0
-0.006,0.047,-0.128,0.001,0,0
-0.005,0.047,-0.128,0.001,0,0
-0.004,0.047,-0.128,0,0.001,0
-0.004,0.048,-0.128,0,0,0.001
-0.004,0.048,-0.127,0,0.001,0
-0.004,0.049,-0.127,0,0,0.001
-0.004,0.049,-0.126,0.001,0.001,0
-0.003,0.05,-0.126,0,0,0.001
-0.003,0.05,-0.125,0,0.001,0.001
-0.003,0.051,-0.124,0.001,0,0
-0.002,0.051,-0.124,0,0.001,0
-0.002,0.052,-0.124,0.001,0,0
-0.001,0.052,-0.124,0.001,0,0
0,0.052,-0.124,0,0.001,0
0,0.053,-0.124,0.001,0,0
0.001,0.053,-0.124,0,0.001,0
0.001,0.054,-0.124,0.001,0,0
0.002,0.054,-0.124,0.001,0,0
0.003,0.054,-0.124,0,0.001,0
0.003,0.055,-0.124,0.001,0,0
0.004,0.055,-0.124,0,0,0.001
0.004,0.055,-0.123,0,0.001,0
0.004,0.056,-0.123,0.001,0,0
0.005,0.056,-0.123,0,0.001,0
0.005,0.057,-0.123,0,0,0.001
0.005,0.057,-0.122,0,0.001,0
0.005,0.058,-0.122,0,0,0.001
0.005,0.058,-0.121,-0.001,0,0
0.004,0.058,-0.121,0,-0.001,0
0.004,0.057,-0.121,0,0,0.001
0.004,0.057,-0.12,-0.001,0,0
0.003,0.057,-0.12,-0.001,0,0
0.002,0.057,-0.12,0,0,0.001
0.002,0.057,-0.119,-0.001,0,0
0.001,0.057,-0.119,-0.001,0,0
0,0.057,-0.119,0,0,0.001
0,0.057,-0.118,-0.001,0.001,0
-0.001,0.058,-0.118,-0.001,0,0
-0.002,0.058,-0.118,0,0,0.001
-0.002,0.058,-0.117,-0.001,0,0
-0.003,0.058,-0.117,0,0.001,0.001
-0.003,0.059,-0.116,0,0,-0.001
-0.003,0.059,-0.117,0,0.001,0
-0.003,0.06,-0.117,-0.001,0,-0.001
-0.004,0.06,-0.118,0,0,-0.001
-0.004,0.06,-0.119,0,0.001,0
-0.004,0.061,-0.119,0.001,0,0
-0.003,0.061,-0.119,0,0,-0.001
-0.003,0.061,-0.12,0,0.001,0
-0.003,0.062,-0.12,0,0,-0.001
-0.003,0.062,-0.121,0.001,0,0
-0.002,0.062,-0.121,0,0,-0.001
-0.002,0.062,-0.122,-0.001,0,0
-0.003,0.062,-0.122,0,0,-0.001
-0.003,0.062,-0.123,0.001,0,0
-0.002,0.062,-0.123,0,-0.001,0
-0.002,0.061,-0.123,-0.001,0,0
-0.003,0.061,-0.123,0,0,0.001
-0.003,0.061,-0.122,0,0,0.001
