-0.012,0.034,-0.131,0.001,0,0
-0.011,0.034,-0.131,0,-0.001,0.001
-0.011,0.033,-0.13,0.001,0,0
-0.01,0.033,-0.13,0,-0.001,0
-0.01,0.032,-0.13,0.001,0,0.001
-0.009,0.032,-0.129,0,-0.001,0
-0.009,0.031,-0.129,0,0,0.001
-0.009,0.031,-0.128,0.001,0,0
-0.008,0.031,-0.128,0,-0.001,0.001
-0.008,0.03,-0.127,0.001,0,0
-0.007,0.03,-0.127,0,-0.001,0.001
-0.007,0.029,-0.126,0,-0.001,0.001
-0.007,0.028,-0.125,0.001,0,0
-0.006,0.028,-0.125,0,0,0.001
-0.006,0.028,-0.124,0,-0.001,0
-0.006,0.027,-0.124,0,0,0.001
-0.006,0.027,-0.123,0,-0.001,0.001
-0.006,0.026,-0.122,0.001,0,0
-0.005,0.026,-0.122,0,0,0.001
-0.005,0.026,-0.121,0,0.001,0
-0.005,0.027,-0.121,0,0,-0.001
-0.005,0.027,-0.122,0,0.001,0
-0.005,0.028,-0.122,0.001,0,-0.001
-0.004,0.028,-0.123,0,0.001,0
-0.004,0.029,-0.123,0,0,-0.001
-0.004,0.029,-0.124,0.001,0,0
-0.003,0.029,-0.124,0,0.001,0
-0.003,0.03,-0.124,0.001,0,0
-0.002,0.03,-0.124,0,0.001,-0.001
-0.002,0.031,-0.125,0.001,0,0
-0.001,0.031,-0.125,0,0.001,0
-0.001,0.032,-0.125,0.001,0,0
0,0.032,-0.125,0.001,0.001,0
0.001,0.033,-0.125,0.001,0,0
0.002,0.033,-0.125,0,0.001,0
0.002,0.034,-0.125,0.001,0,0
0.003,0.034,-0.125,0,0.001,0
0.003,0.035,-0.125,0.001,0.001,0
0.004,0.036,-0.125,0,0,-0.001
0.004,0.036,-0.126,0,0.001,0
0.004,0.037,-0.126,0.001,0,0
0.005,0.037,-0.126,0,0.001,0
0.005,0.038,-0.126,0,0.001,0
0.005,0.039,-0.126,0.001,0,0
0.006,0.039,-0.126,0,0.001,0
0.006,0.04,-0.126,0,0,-0.001
0.006,0.04,-0.127,0.001,0,0
0.007,0.04,-0.127,0,0.001,0
0.007,0.041,-0.127,0,0.001,0
0.007,0.042,-0.127,0,0,-0.001
0.007,0.042,-0.128,0,0.001,0
0.007,0.043,-0.128,0.001,0,0
0.008,0.043,-0.128,0,0.001,0
0.008,0.044,-0.128,0,0,-0.001
0.008,0.044,-0.129,0.001,0,0
0.009,0.044,-0.129,0,0.001,0
0.009,0.045,-0.129,0,0.001,0
0.009,0.046,-0.129,0,0,-0.001
0.009,0.046,-0.13,0.001,0.001,0
0.01,0.047,-0.13,0,0.001,0
0.01,0.048,-0.13,0,0.001,0
0.01,0.049,-0.13,0,0,-0.001
0.01,0.049,-0.131,0,0.001,0
0.01,0.05,-0.131,0,0,-0.001
0.01,0.05,-0.132,0,0.001,0
0.01,0.051,-0.132,-0.001,0,0
0.009,0.051,-0.132,0,0.001,0
0.009,0.052,-0.132,-0.001,0,0
0.008,0.052,-0.132,0.001,0,0
0.009,0.052,-0.132,-0.001,0,0
0.008,0.052,-0.132,0,0,-0.001
0.008,0.052,-0.133,0,0,0.001
0.008,0.052,-0.132,0,0,-0.001
