-0.008,0.053,-0.134,0,0,0
-0.008,0.053,-0.134,-0.001,0,0
-0.009,0.053,-0.134,0,0.001,0
-0.009,0.054,-0.134,0,-0.001,0
-0.009,0.053,-0.134,0,0,0.001
-0.009,0.053,-0.133,-0.001,0,0
-0.01,0.053,-0.133,-0.001,0,0
-0.011,0.053,-0.133,0,0,0.001
-0.011,0.053,-0.132,0,-0.001,0
-0.011,0.052,-0.132,-0.001,0,0
-0.012,0.052,-0.132,0,-0.001,0
-0.012,0.051,-0.132,0,0,0.001
-0.012,0.051,-0.131,0,-0.001,0
-0.012,0.05,-0.131,0,-0.001,0
-0.012,0.049,-0.131,-0.001,0,0
-0.013,0.049,-0.131,0,0,0.001
-0.013,0.049,-0.13,-0.001,0,0
-0.014,0.049,-0.13,0,-0.001,0
-0.014,0.048,-0.13,-0.001,0,0
-0.015,0.048,-0.13,0,-0.001,0
-0.015,0.047,-0.13,-0.001,0,0
-0.016,0.047,-0.13,0,0,0.001
-0.016,0.047,-0.129,-0.001,-0.001,0
-0.017,0.046,-0.129,-0.001,0,0
-0.018,0.046,-0.129,0,0,0.001
-0.018,0.046,-0.128,0,-0.001,0
-0.018,0.045,-0.128,-0.001,0,0
-0.019,0.045,-0.128,0,-0.001,0
-0.019,0.044,-0.128,0,0,0.001
-0.019,0.044,-0.127,-0.001,0,0
-0.02,0.044,-0.127,0,-0.001,0
-0.02,0.043,-0.127,0,0,0.001
-0.02,0.043,-0.126,-0.001,0,0
-0.021,0.043,-0.126,0,-0.001,0.001
-0.021,0.042,-0.125,0,-0.001,0
-0.021,0.041,-0.125,-0.001,0,0
-0.022,0.041,-0.125,0,0,0.001
-0.022,0.041,-0.124,0,-0.001,0
-0.022,0.04,-0.124,0,0,0.001
-0.022,0.04,-0.123,0,-0.001,0
-0.022,0.039,-0.123,-0.001,0,0
-0.023,0.039,-0.123,0,-0.001,0
-0.023,0.038,-0.123,0,-0.001,0
-0.023,0.037,-0.123,-0.001,0,0
-0.024,0.037,-0.123,0,0,0.001
-0.024,0.037,-0.122,-0.001,0,0
-0.025,0.037,-0.122,0,-0.001,0
-0.025,0.036,-0.122,-0.001,0,0
-0.026,0.036,-0.122,-0.001,0,0
-0.027,0.036,-0.122,0,-0.001,0
-0.027,0.035,-0.122,-0.001,0,0
-0.028,0.035,-0.122,-0.001,0,0
-0.029,0.035,-0.122,0,-0.001,0
-0.029,0.034,-0.122,0,0,-0.001
-0.029,0.034,-0.123,-0.001,0,0
-0.03,0.034,-0.123,0,-0.001,0
-0.03,0.033,-0.123,-0.001,0,0
-0.031,0.033,-0.123,0,0.001,0
-0.031,0.034,-0.123,0.001,0,0
-0.03,0.034,-0.123,0,0,-0.001
-0.03,0.034,-0.124,0,0.001,0
-0.03,0.035,-0.124,0,0,-0.001
-0.03,0.035,-0.125,0.001,0,0
-0.029,0.035,-0.125,0,0,-0.001
-0.029,0.035,-0.126,0.001,0,0
-0.028,0.035,-0.126,0.001,0,0
-0.027,0.035,-0.126,0.001,0,0
-0.026,0.035,-0.126,0.001,0,0
-0.025,0.035,-0.126,0.001,0,0
-0.024,0.035,-0.126,0,0,-0.001
-0.024,0.035,-0.127,0.001,0,0
-0.023,0.035,-0.127,0.001,0,0
-0.022,0.035,-0.127,0.001,0,0
-0.021,0.035,-0.127,0.001,0.001,0
-0.02,0.036,-0.127,0.001,0,0
-0.019,0.036,-0.127,0.001,0,0
-0.018,0.036,-0.127,0,0,0.001
-0.018,0.036,-0.126,0,-0.001,0
-0.018,0.035,-0.126,0.001,0,0
-0.017,0.035,-0.126,0.001,0,0
-0.016,0.035,-0.126,0.001,0,0
-0.015,0.035,-0.126,0.001,0,0
-0.014,0.035,-0.126,0.001,0,0
-0.013,0.035,-0.126,0.001,0,0
-0.012,0.035,-0.126,0.001,0,0
-0.011,0.035,-0.126,0,0,0.001
-0.011,0.035,-0.125,0.001,0,0
-0.01,0.035,-0.125,0,0,0.001
-0.01,0.035,-0.124,0,0,0.001
-0.01,0.035,-0.123,0,0,0.001
-0.01,0.035,-0.122,0,0,0.001
-0.01,0.035,-0.121,0.001,0,0
-0.009,0.035,-0.121,0.001,0,0
-0.008,0.035,-0.121,0.001,0.001,0
-0.007,0.036,-0.121,0.001,0,0
-0.006,0.036,-0.121,0,0.001,0
-0.006,0.037,-0.121,0.001,0,0
-0.005,0.037,-0.121,0,0,0.001
-0.005,0.037,-0.12,0.001,0,0
-0.004,0.037,-0.12,0,0.001,0
-0.004,0.038,-0.12,0.001,0,0
-0.003,0.038,-0.12,0,0.001,0
-0.003,0.039,-0.12,0.001,0,0
-0.002,0.039,-0.12,0,0.001,0
-0.002,0.04,-0.12,0.001,0,0
-0.001,0.04,-0.12,0,0.001,0
-0.001,0.041,-0.12,0.001,0,0
0,0.041,-0.12,0,0,0.001
0,0.041,-0.119,0,0.001,0
0,0.042,-0.119,0,0.001,-0.001
0,0.043,-0.12,0,0.001,0
0,0.044,-0.12,0,0.001,0
0,0.045,-0.12,0,0.001,0
0,0.046,-0.12,0,0,-0.001
0,0.046,-0.121,0,0.001,0
0,0.047,-0.121,0,0.001,0
0,0.048,-0.121,0,0.001,0
0,0.049,-0.121,0.001,0,0
0.001,0.049,-0.121,0,0.001,0
0.001,0.05,-0.121,0.001,0,0
0.002,0.05,-0.121,0.001,0,0
0.003,0.05,-0.121,0.001,0,0
0.004,0.05,-0.121,0.001,0.001,0
0.005,0.051,-0.121,0.001,0,0
0.006,0.051,-0.121,0,0.001,0
0.006,0.052,-0.121,0.001,0,0
0.007,0.052,-0.121,0.001,0,0
0.008,0.052,-0.121,0,0.001,0
0.008,0.053,-0.121,0,0,-0.001
0.008,0.053,-0.122,0.001,0,0
0.009,0.053,-0.122,0,0,-0.001
0.009,0.053,-0.123,-0.001,0,0
0.008,0.053,-0.123,0,0.001,0
0.008,0.054,-0.123,-0.001,0,0
0.007,0.054,-0.123,-0.001,0,0
0.006,0.054,-0.123,0,0,0.001
0.006,0.054,-0.122,-0.001,0,0
0.005,0.054,-0.122,0,0,0.001
