   0.51073,    0.76118,    1.07879,    0.87113,    0.57392,    0.97216,    0.83817,    0.22766,    0.73991,    0.89591,    0.57261,    0.25645,    0.57255,    0.46181,    0.22387,    0.23516,    0.15072,    0.51740,    0.77928,    1.08632,    0.76098,    1.15099,    0.19411,    0.19782,    0.85536,    0.17896,    0.18697,    0.21561,    0.98685,    0.90684,    0.82250,    0.93979,    0.74200,    0.85873,    0.70529,    0.82119,    0.47156,    0.83917,    0.99007,    0.77181,    0.26356,    0.47596,    1.02380,    0.72574,    0.91983,    0.15824,    0.93071,    0.75323,    0.39856,    0.65494,    0.62680,    0.22658,    0.19583,    0.22148,    0.78585,    0.97631,    0.28979,    0.36276,    0.81289,    0.83508,    0.69416,    0.44734,    0.96775,    0.80716,    0.68372,    0.43087,    0.42990,    1.10790,    0.74861,    0.31160,    0.11011,    0.23739,    1.01562,    0.82898,    1.03078,    0.64963,    1.16615,    0.37975,    0.67896,    0.95506,    0.33975,    0.35511,    0.45271,    0.88007,    0.31836,    0.53610,    0.96851,    1.09315,    0.36436,    0.41726,    0.93440,    0.17235,    0.79183,    0.82122,    0.69451,    1.15252,    0.38793,    0.21602,    0.75185,    0.48925,    0.73934,    0.21718,    0.33035,    0.32453,    0.24329,    1.00552,    0.32876,    0.43375,    0.84127,    0.82283,    0.88889,    0.76976,    0.19281,    0.79362,    0.25793,    0.25109,    0.46698,    0.97323,    0.73121,    1.11439,    0.94372,    0.26365,    0.63156,    0.82889,    0.95481,    0.87979,    0.81632,    0.66233,    0.64913,    0.35018,    0.46048,    0.39620,    0.76806,    0.31784,    0.95099,    0.31826,    0.76160,    0.91589,    0.87254,    0.56923,    0.64001,    0.29211,    0.86237,    0.70552,    0.33358,    0.97115,    0.54239,    0.79321,    1.03010,    0.35851,    0.36484,    0.30158,    0.62097,    1.12209,    0.73518,    0.89793,    0.13540,    0.89722,    0.39862,    0.82213,    0.90865,    0.43959,    0.35898,    1.01512,    1.05002,    0.49636,    0.29591,    0.43981,    0.93982,    0.83698,    0.17837,    0.36994,    0.22137,    0.28870,    0.73751,    0.98055,    0.13092,    0.89783,    0.08419,    0.26436,    0.51575,    0.36707,    0.57318,    0.50138,    0.74573,    0.74407,    0.75900,    0.97860,    0.65629,    0.12226,    0.18315,    0.98204,    0.72981,    0.47582,    0.94853,    0.22304,    0.26391,    0.82930,    0.38918,    0.53381,    0.69108,    0.30631,    0.81686,    0.67927,    0.64564,    0.54246,    0.41678,    0.80160,    0.39433,    0.40439,    0.52893,    0.16750,    0.80495,    0.11734,    0.61285,    0.46382,    0.39182,    0.30896,    0.20361,    0.27915,    0.38106,    0.63547,    0.46856,    0.79327,    0.82574,    0.78779,    0.81090,    0.82008,    0.32763,    0.44067,    0.66100,    1.05231,    0.33154,    1.11397,    0.30161,    0.17817,    0.72028,    0.58105,    0.64275,    0.80963,    0.36436,    0.21812,    0.95889,    0.78442,    0.13580,    0.84595,    0.76569,    0.39448,    0.98379,    1.12495,    0.53413,    0.49144,    0.78506,    0.91566,    0.10195,    0.81630,    0.86095,    1.07426,    0.22894,    0.33479,    0.85805,    1.09714,    0.92628,    0.31783,    0.47893,    1.06225,    0.71063,    0.46895,    0.29987,    0.13672,    0.69385,    0.38238,    1.01920,    0.46604,    0.64307,    0.59383,    0.55668,    0.26018,    0.72166,    0.58605,    0.51881,    0.89990,    0.69161,    0.77766,    0.68239,    1.02538,    0.37461,    0.99588,    0.78732,    0.49496,    0.11117,    0.51721,    0.16920,    0.50203,    0.55279,    0.49361,    0.53839,    0.21120,    0.58890,    0.74914,    0.48666,    0.76234,    0.38801,    0.36775,    0.63003,    0.92822,    0.52803,    0.15972,    0.93161,    0.75240,    0.39836,    0.93309,    0.11485,    0.95031,    0.40942,    0.15272,    0.95064,    0.28797,    0.29248,    0.15377,    0.20031,    0.26736,    0.67113,    0.66511,    0.23515,    1.08179,    0.90355,    0.47613,    0.46394,    0.77595,    0.77156,    0.33890,    0.74353,    0.61183,    0.16707,    0.18373,    0.36792,    0.30047,    0.75259,    0.45919,    0.39786,    0.34894,    1.06637,    0.39081,    0.11462,    0.80267,    0.63363,    0.34244,    0.58820,    0.79666,    1.16490,    0.40710,    0.71264,    0.66448,    0.69567,    0.95890,    0.92040,    1.13010,    0.27764,    0.79261,    0.26088,    0.23965,    0.27618,    0.69348,    0.89450,    0.54224,    0.19475,    0.09948,    0.45679,    0.95029,    0.66604,    1.09682,    0.32498,    0.56722,    1.02438,    0.65597,    0.12247,    0.29388,    0.41181,    1.01762,    0.48264,    0.66560,    0.72397,    1.07953,    0.52959,    0.85493,    0.56255,    0.21862,    0.85284,    0.53918,    0.43354,    0.18683,    0.13041,    0.39929,    0.25176,    0.66228,    1.03789,    0.55999,    0.55484,    0.84626,    0.50844,    0.96046,    1.08370,    0.74951,    1.11011,    0.93877,    0.25048,    0.17484,    0.37540,    0.49091,    0.81499,    0.99800,    0.95446,    0.62764,    0.42547,    0.64614,    0.96262,    0.48973,    0.09877,    0.75255,    0.77438,    0.10167,    0.49259,    0.97575,    1.03110,    0.22748,    0.12985,    0.63558,    0.38183,    0.43382,    0.28347,    0.72337,    0.24476,    0.65201,    0.22334,    0.60522,    0.88934,    0.67538,    0.60221,    0.96357,    0.58781,    0.51990,    0.16508,    0.73846,    0.90655,    0.32129,    0.23593,    0.90151,    1.13346,    1.15151,    0.47269,    0.93551,    0.58129,    0.80349,    0.37176,    0.93172,    0.64180,    0.77896,    0.77556,    0.16917,    0.69118,    0.57605,    0.78951,    0.71883,    0.39012,    0.66039,    0.77576,    0.56632,    0.57230,    0.34478,    0.24719,    0.31729,    0.41583,    0.88212,    1.10817,    0.40131,    0.27981,    0.73108,    0.67590,    1.10668,    0.83390,    0.48860,    0.95573,    0.55875,    0.22680,    0.79819,    0.44635,    0.75606,    0.39915,    0.26708,    0.98441,    0.90284,    0.72624,    0.45179,    1.14879,    0.12849,    0.77257,    0.53672,    0.09039,    0.62130,    0.16138,    1.01250,    0.62496,    1.01695,    0.34078,    0.66902,    0.93496,    0.30346,    0.24202,    0.40733,    0.14106,    0.99327,    0.08989,    0.12588,    0.56480,    0.79079,    0.72988,    0.90872,    0.25061,    0.37296,    0.30775,    0.84127,    0.75687,    0.85717,    0.28995,    0.42523,    0.62424,    0.61850,    0.55905,    0.68149,    0.07562,    0.29305,    0.95716,    0.87611,    0.92627,    1.01582,    0.74049,    0.41487,    0.37836,    0.22729,    0.54814,    0.20198,    0.86807,    0.74048,    0.31265,    0.66107,    0.49587,    0.69522,    0.49329,    1.00526,    0.45963,    0.12503,    0.23232,    1.05008,    0.87154,    0.85950,    0.67875,    0.71035,    0.66198,    0.38928,    0.22181,    0.36506,    1.08647,    0.54080,    0.73814,    0.90452,    1.06025,    0.63953,    0.31582,    0.99219,    0.75246,    0.28191,    0.91781,    0.63003,    0.84213,    0.37712,    0.22572,    0.36153,    1.11940,    0.53568,    1.08432,    0.78537,    0.76926,    0.44513,    0.29911,    0.83892,    0.52168,    0.43902,    0.14508,    1.00132,    0.77267,    0.58692,    0.44209,    0.47044,    0.51193,    0.77644,    1.00329,    0.22648,    0.50931,    0.49930,    1.04477,    0.90320,    1.07482,    0.29737,    0.99336,    0.23494,    0.66244,    0.58922,    0.95297,    0.81983,    1.09369,    0.21340,    0.98601,    0.65676,    1.15560,    0.56940,    0.11592,    0.37489,    0.08481,    0.70773,    0.75118,    0.91367,    0.77039,    0.74987,    0.71902,    0.78437,    0.23095,    0.49551,    0.32005,    0.79144,    0.38477,    0.42924,    0.67100,    0.75651,    0.80044,    0.63420,    0.81572,    0.54767,    0.97961,    0.27985,    0.08706,    0.87204,    0.39085,    0.19339,    0.89949,    0.70159,    0.66589,    0.33307,    0.22937,    0.92751,    0.93560,    0.61606,    0.98698,    0.20783,    0.39631,    0.29090,    0.65594,    0.53142,    0.34694,    0.23216,    0.76213,    0.48047,    0.84953,    0.59903,    0.87989,    1.02192,    1.05820,    0.25422,    0.31583,    0.87240,    0.91795,    1.07689,    1.05134,    0.50811,    1.01655,    0.12236,    0.65447,    0.77632,    0.16605,    0.75346,    1.00402,    1.04675,    0.61788,    0.90177,    0.96310,    1.08269,    0.88157,    0.51960,    0.24651,    0.46974,    1.11463,    0.71759,    0.49868,    0.29908,    0.68910,    1.00616,    1.06302,    1.03133,    0.34903,    0.29203,    0.42637,    0.64336,    1.04592,    1.10618,    0.20551,    0.20293,    0.42784,    0.76755,    0.69982,    1.02802,    0.79163,    0.31626,    0.20622,    1.00635,    0.28046,    0.68661,    0.22039,    0.50298,    0.76636,    1.10241,    0.98388,    0.64318,    0.72902,    0.36509,    0.65118,    1.16468,    0.92013,    0.31482,    0.23991,    0.81159,    0.38836,    0.64716,    0.60999,    0.82078,    0.89163,    0.27166,    0.18301,    0.18181,    0.93622,    0.30018,    0.32193,    0.31228,    0.83618,    0.65994,    0.50637,    0.26092,    0.73426,    0.42763,    0.52646,    1.06042,    0.99821,    0.38267,    0.45394,    0.24288,    0.44345,    0.64798,    0.37955,    1.09842,    0.43578,    0.64132,    0.40551,    0.77110,    0.07312,    0.18935,    0.95819,    0.13840,    0.21588,    0.64252,    0.35204,    0.92933,    0.74240,    1.06705,    0.65056,    0.25372,    0.62805,    0.84391,    0.39491,    0.63015,    0.97386,    1.02758,    1.09167,    0.26769,    0.37921,    1.02789,    0.90091,    0.64262,    0.21115,    0.78152,    0.62359,    0.29971,    0.39053,    0.43880,    0.46979,    0.11171,    0.71174,    0.51064,    1.06532,    0.85041,    0.86382,    0.13157,    0.67026,    0.35276,    0.18558,    0.33269,    0.79869,    0.80024,    0.16697,    0.57616,    0.15194,    0.86615,    0.31703,    0.97118,    0.18045,    0.40571,    0.37920,    0.66611,    0.97000,    0.92367,    0.14169,    0.68838,    0.40987,    0.55555,    1.02733,    0.48721,    0.34069,    0.94518,    0.27238,    0.63042,    1.02279,    0.75134,    0.61272,    0.18260,    0.37075,    0.30197,    0.67347,    0.81819,    0.64399,    0.33387,    1.08124,    0.93357,    0.26716,    0.95862,    0.65344,    0.97883,    0.83491,    0.80759,    0.57322,    0.49316,    0.89551,    0.83141,    0.72119,    0.85425,    0.81083,    0.75622,    0.52282,    0.39671,    0.86663,    1.13801,    0.67450,    0.43399,    0.83747,    0.98729,    0.46487,    0.29891,    0.75072,    0.15241,    0.51093,    0.20421,    0.80161,    0.99400,    1.01839,    0.47731,    0.21440,    0.79002,    0.30076,    0.50291,    1.03788,    0.47775,    0.21094,    0.93111,    0.93910,    0.71026,    0.41764,    0.81321,    0.81493,    0.90605,    0.58182,    0.48785,    1.06757,    0.17924,    0.81664,    0.55388,    0.97218,    0.97930,    0.48170,    0.48827,    0.89293,    0.47769,    0.54449,    0.98776,    0.43759,    0.37410,    0.67813,    0.17748,    0.90460,    0.33203,    0.99268,    0.61479,    1.09337,    0.85046,    0.17367,    1.13390,    1.11917,    0.13599,    0.67354,    0.75794,    0.26060,    0.13317,    0.14662,    0.56112,    0.77400,    0.52390,    0.90170,    1.16076,    0.78506,    0.79299,    0.98371,    0.91430,    0.85207,    0.34983,    0.98099,    0.57492,    0.64690,    0.77758,    0.72899,    0.40524,    0.41346,    0.26086,    0.53738,    0.70572,    0.80745,    0.25898,    0.27897,    0.46909,    0.63904,    0.56512,    1.08952,    0.96672,    0.41784,    0.17910,    0.63107,    0.72526,    0.40286,    0.36152,    1.14489,    0.45278,    0.71672,    0.52014,    0.49581,    0.18550,    0.30001,    0.63647,    0.77873,    0.43352,    0.95809,    0.29275,    0.59864,    0.66469,    1.00658,    0.66244,    0.34204,    0.21623,    0.77826,    0.66159,    0.97612,    0.37877,    1.01571,    0.88047,    1.10551,    0.84797,    0.31113,    0.86894,    0.47798,    0.77950,    1.06401,    0.82127,    0.63859,    0.58661,    0.71764,    0.61776,    0.53497,    1.09247,    0.51131,    0.85991,    0.22763,    0.72536,    0.75387,    0.72800,    1.03506,    0.75863,    0.74484,    0.61424,    0.88026,    0.96809,    0.08462,    0.92596,    0.59468,    0.49234,    0.94467,    1.01398,    0.44763,    0.75178,    0.84339,    0.59121,    0.77781,    0.08721,    1.04122,    0.98675,    1.10722,    0.23408,    0.29761,    1.10352,    0.63416,    0.14096,    0.15074,    0.71885,    0.40502,    0.73749,    0.87414,    0.77197,    1.00705,    0.81301,    0.91317,    0.59407,    0.45547,    0.36111,    0.48675,    0.81948,    0.60223,    0.47257,    0.37822,    0.86407,    1.10133,    0.42825,    0.55369,    0.15442,    0.64298,    0.15306,    0.41650,    0.77418,    0.54906,    0.74400,    0.59776,    0.88677,    0.73822,    0.19707,    1.03071,    0.44471,    0.25404,    0.35011,    0.24014,    0.59907,    0.44087,    0.71053,    0.76129,    0.74194,    1.00295,    0.62755,    0.95926,    0.63306,    0.32422,    0.15587,    0.92371,    0.20360,    0.28658,    0.46780,    0.66454,    0.24685,    1.14489,    0.86627,    0.50790,    0.74255,    0.39646,    0.71645,    0.56237,    0.62008,    0.96387,    0.87471,    0.24599,    0.34239,    1.03272,    0.67590,    0.99313,    0.13573,    1.12886,    0.46130,    1.10425,    0.81610,    0.34985,    0.87658,    0.95344,    0.15630,    0.70810,    0.64075,    0.40868,    0.42283,    0.63350,    0.77360,    0.90709,    0.39933,    0.91676,    0.44321,    0.27783,    1.05585,    0.21911,    0.66469,    1.02182,    0.58481,    1.07591,    1.12589,    0.61255,    0.61337,    0.63915,    0.97807,    0.40696,    0.81713,    0.96870,    0.61363,    0.45930,    0.81068,    0.49440,    0.29993,    0.19422,    0.27750,    1.03976,    0.12339,    0.20727,    0.74273,    0.87148,    0.97017,    0.84055,    0.63006,    0.20977,    0.97716,    0.86407,    0.23420,    0.62732,    1.09151,    0.22405,    0.97034,    0.46498,    1.01369,    0.26220,    0.22853,    0.42125,    1.06490,    0.79937,    0.50687,    0.23327,    0.87151,    0.90707,    0.24677,    0.69628,    0.51683,    0.66831,    0.65477,    0.80847,    0.34058,    0.89829,    0.24818,    0.80520,    0.46519,    0.50838,    0.34023,    0.45713,    0.58279,    1.09016,    0.85021,    0.48959,    0.38849,    0.49273,    1.08806,    0.99022,    0.60012,    1.02682,    0.62602,    1.06899,    1.14190,    0.75748,    1.08267,    0.94369,    1.01491,    0.53769,    0.57378,    0.52540,    0.20401,    0.61761,    0.42504,    1.08033,    1.13299,    0.38993,    1.11440,    0.51701,    1.04501,    1.07998,    0.84640,    1.01651,    1.07354,    1.06193,    0.29005,    0.77060,    1.09365,    0.91698,    0.73862,    0.85127,    0.39945,    0.96154,    1.14595,    0.23064,    0.77051,    0.93541,    0.45778,    0.54450,    0.41124,    0.51846,    0.95238,    0.61765,    0.38055,    0.57167,    0.24211,    0.21012,    1.02957,    0.58176,    0.25846,    0.58535,    0.45319,    1.00245,    0.58170,    0.20858,    1.04879,    0.37561,    0.44135,    1.11054,    1.07438,    0.66185,    0.42560,    1.04154,    0.27148,    1.04519,    1.01115,    0.58699,    0.58721,    1.04684,    0.69651,    0.22380,    0.74227,    0.58086,    0.96303,    0.41685,    0.49004,    1.01960,    0.40009,    0.40641,    0.36837,    0.71550,    0.88361,    1.08962,    0.96566,    0.27105,    0.92454,    0.63340,    1.09455,    0.49639,    0.82595,    0.22648,    1.00374,    0.98669,    0.89880,    0.92225,    0.48206,    0.90257,    0.63558,    0.72795,    0.41711,    0.46124,    0.62067,    1.12560,    0.97230,    0.75482,    0.87122,    1.01048,    0.60884,    0.54722,    0.34489,    1.00590,    0.30105,    0.45388,    0.87539,    1.11792,    0.72354,    0.58880,    0.25260,    0.23489,    1.10244,    0.91027,    0.45884,    0.93025,    0.28042,    0.73925,    0.33918,    0.78648,    0.27278,    0.50294,    0.77602,    0.66888,    0.97271,    0.99020,    0.22141,    1.13661,    1.16908,    0.22786,    0.20686,    0.44161,    1.05266,    0.76262,    0.93250,    0.32367,    0.77937,    0.80334,    1.21597,    0.78308, 0.0161318778992
 
 
 
