Wall time,Step,Value
1587761895.7512763,3076517,-0.484375
1587762783.339554,3083921,-0.453125
1587762871.1604722,3084635,-0.375
1587763088.733652,3086466,-0.484375
1587763201.9200182,3087308,-0.53125
1587763550.516594,3090350,-0.453125
1587763974.4112265,3093978,-0.421875
1587764913.5923362,3103070,-0.46875
1587766000.4534352,3114322,-0.328125
1587766081.6712792,3115009,-0.390625
1587766300.7857766,3117383,-0.53125
1587766519.7376332,3119813,-0.5
1587767275.8431828,3127332,-0.296875
1587767396.8779774,3128844,-0.5
1587767703.6594243,3132171,-0.53125
1587769182.3835042,3145801,-0.515625
1587771125.3522613,3164474,-0.40625
1587773348.3751523,3182302,-0.390625
1587773688.9752736,3185020,-0.1875
1587774044.7116666,3187974,-0.375
1587774142.8419123,3188936,-0.4375
1587774413.9029095,3191996,-0.390625
1587775110.584957,3199168,-0.5
1587775506.8771744,3202662,-0.53125
1587776497.5065103,3212174,-0.40625
1587776644.8823056,3213643,-0.375
1587777100.9365814,3218692,-0.59375
1587777293.807977,3220337,-0.515625
1587777566.7979898,3222610,-0.46875
1587778128.1594388,3228511,-0.53125
1587778313.9547396,3230195,-0.390625
1587778673.6410713,3233492,-0.390625
1587779276.7327805,3239226,-0.578125
1587779525.9646845,3241895,-0.515625
1587779558.1200316,3242155,-0.515625
1587780147.1517324,3247200,-0.390625
1587781867.2779644,3265062,-0.453125
1587782512.5600483,3272058,-0.515625
1587782585.4727101,3272648,-0.421875
1587782930.062963,3275820,-0.59375
1587783621.443858,3282766,-0.671875
1587783992.8695395,3285887,-0.609375
1587784181.7584724,3287405,-0.40625
1587784462.1963477,3290079,-0.5625
1587784500.289624,3290297,-0.421875
1587784714.5093422,3293042,-0.359375
1587784802.2728546,3293883,-0.53125
1587785205.0089366,3298650,-0.421875
1587785259.1317468,3299278,-0.484375
1587785446.8935766,3301348,-0.390625
1587785932.2571008,3305979,-0.5
1587786080.6999204,3307136,-0.421875
1587786415.4990432,3310072,-0.453125
1587786614.2012014,3312035,-0.296875
1587787104.1210136,3316003,-0.609375
1587787318.6931334,3317649,-0.515625
1587788642.5534477,3329594,-0.453125
1587788894.4405282,3331352,-0.453125
1587789146.118782,3333473,-0.390625
1587789428.6550274,3335989,-0.390625
1587790912.4553235,3347422,-0.34375
1587791091.977395,3349075,-0.390625
1587791619.6824305,3355049,-0.40625
1587792069.1020997,3360754,-0.5625
1587792080.43679,3360986,-0.46875
1587792280.844359,3362911,-0.609375
1587792290.926708,3363008,-0.578125
1587792545.5705855,3365142,-0.5
1587792609.7126122,3365763,-0.609375
1587793179.4448295,3372444,-0.421875
1587793191.2840812,3372476,-0.53125
1587793842.3788466,3378218,-0.453125
1587794131.2291336,3380732,-0.515625
1587794189.027118,3381246,-0.421875
1587794271.588192,3381904,-0.375
1587794910.295372,3387873,-0.40625
1587796335.260965,3401409,-0.453125
1587797020.9018576,3408415,-0.546875
1587797121.8825717,3409697,-0.4375
1587797222.7571213,3410862,-0.4375
1587797657.4874628,3415541,-0.640625
1587798541.142412,3423273,-0.5625
1587798700.5461626,3424911,-0.453125
1587798955.4982207,3427318,-0.4375
1587799086.4527073,3428573,-0.421875
1587799447.2883236,3431962,-0.4375
1587800606.429773,3443090,-0.359375
1587800661.0948727,3443584,-0.390625
1587801360.316088,3449770,-0.375
1587801513.2515662,3451257,-0.421875
1587802666.684217,3462547,-0.515625
1587802767.6028194,3463404,-0.484375
1587803396.654212,3468642,-0.515625
1587803751.1625671,3472561,-0.453125
1587804099.543088,3475416,-0.359375
1587804123.69032,3475667,-0.265625
1587804242.1550062,3477064,-0.5625
1587804298.3605075,3477693,-0.265625
1587804636.1844902,3481638,-0.515625
1587805098.7532382,3486145,-0.640625
1587805211.178645,3487765,-0.4375
1587805719.838935,3492981,-0.5625
1587805865.327533,3494212,-0.578125
1587805981.0427074,3495635,-0.625
1587807180.3027203,3507548,-0.40625
1587808673.1651685,3521048,-0.5
1587808850.273911,3522834,-0.515625
1587809145.784713,3525391,-0.421875
1587809161.9351308,3525523,-0.421875
1587809847.5054061,3532612,-0.484375
1587810201.7275991,3535548,-0.5
1587810410.5660906,3537314,-0.34375
1587810558.1063008,3538570,-0.421875
1587810929.9507117,3542293,-0.328125
1587810960.1879172,3542702,-0.453125
1587811393.0851855,3546328,-0.421875
1587811935.9555762,3551561,-0.40625
1587812030.4871128,3552587,-0.5
1587813173.1541462,3565286,-0.671875
1587813489.1181464,3568768,-0.640625
1587813830.1279972,3571492,-0.625
1587813905.282287,3572026,-0.53125
1587813925.5586674,3572305,-0.5625
1587814288.2311535,3575348,-0.625
1587814787.5765507,3579061,-0.53125
1587814841.0968935,3579512,-0.34375
1587815045.6915748,3581265,-0.390625
1587815345.6386738,3584091,-0.28125
1587815815.9262688,3589672,-0.359375
1587815928.5887055,3591403,-0.546875
1587816459.884092,3596776,-0.640625
1587817319.433494,3604346,-0.53125
1587818050.846581,3611250,-0.46875
1587819046.7892957,3620449,-0.515625
1587819141.741906,3621400,-0.375
1587819191.4110534,3621755,-0.328125
1587819240.2682514,3622218,-0.484375
1587819330.1573915,3623279,-0.46875
1587819360.574437,3623723,-0.359375
1587819500.617757,3625341,-0.34375
1587820166.622759,3631660,-0.640625
1587820845.6374774,3639064,-0.328125
1587821223.1903162,3642330,-0.53125
1587821481.2723267,3644672,-0.484375
1587821831.78923,3648645,-0.46875
1587822181.202581,3652408,-0.5625
1587822813.8141785,3658857,-0.53125
1587823244.1054454,3663037,-0.4375
1587823787.4237072,3667950,-0.484375
1587823846.4581327,3668615,-0.5625
1587824109.418299,3671393,-0.453125
1587824220.92534,3672362,-0.46875
1587824253.8686182,3672858,-0.453125
1587824495.5661347,3674994,-0.5
1587824790.6043153,3677452,-0.296875
1587824800.4283278,3677559,-0.390625
1587825097.7766962,3680604,-0.421875
1587825117.256068,3680724,-0.390625
1587825724.790631,3685840,-0.296875
1587825758.5302887,3686351,-0.421875
1587825984.5096152,3688730,-0.3125
1587826423.5304744,3692586,-0.390625
1587827840.4398708,3705517,-0.390625
1587828168.1158714,3708075,-0.46875
1587828185.5275152,3708167,-0.5
1587828271.397024,3709089,-0.375
1587828874.2138205,3715030,-0.515625
1587829002.0493076,3716385,-0.4375
1587829428.038811,3719983,-0.296875
1587830452.927324,3729573,-0.484375
1587831423.3755105,3738149,-0.546875
1587832211.1164813,3744637,-0.421875
1587832295.2391763,3745342,-0.546875
1587832332.1325073,3745599,-0.59375
1587832362.002836,3745850,-0.375
1587832949.4480212,3752357,-0.5625
1587832997.2477016,3752823,-0.59375
1587833016.099783,3752951,-0.421875
1587834166.0373049,3763705,-0.46875
1587835007.989118,3770946,-0.421875
1587835359.1313827,3773940,-0.40625
1587836053.4553773,3779813,-0.390625
1587836428.4976754,3782733,-0.3125
1587836590.6967664,3784128,-0.390625
1587836696.7375207,3784938,-0.25
1587837359.976433,3791285,-0.296875
1587837894.8396385,3795983,-0.1875
1587837954.0164573,3796699,-0.578125
1587837965.1510932,3796881,-0.359375
1587838332.16312,3800678,-0.484375
1587838650.2564807,3803365,-0.484375
1587839277.4769793,3809742,-0.359375
1587839647.1807864,3812702,-0.453125
1587840816.9009304,3824214,-0.453125
1587840974.7697895,3825635,-0.359375
1587841998.2722256,3835270,-0.421875
1587842225.3433259,3837293,-0.453125
1587842977.7913215,3844402,-0.390625
1587843166.0444698,3846006,-0.359375
1587843390.0886335,3848081,-0.515625
1587843458.0818384,3848618,-0.421875
1587843880.698738,3852438,-0.296875
1587843916.7992508,3852740,-0.421875
1587844206.0664392,3855177,-0.21875
1587844330.688409,3857020,-0.359375
1587844618.0293286,3859745,-0.53125
1587845152.6957,3864524,-0.4375
1587845199.500558,3864941,-0.40625
1587845411.0341692,3867048,-0.453125
1587845622.2564173,3868731,-0.296875
1587845676.4213405,3869200,-0.296875
1587845942.9073951,3871722,-0.46875
1587846671.1184628,3877900,-0.5
1587847430.3195431,3884094,-0.1875
1587847438.7767565,3884105,-0.28125
1587847848.5407455,3888020,-0.296875
1587848315.4056199,3893373,-0.5
1587848374.6928105,3893776,-0.484375
1587848490.1596394,3894852,-0.390625
1587849187.5552962,3902497,-0.578125
1587850147.404532,3911302,-0.578125
1587850261.1921825,3912502,-0.453125
1587850754.7851562,3916797,-0.40625
1587851042.6173427,3919887,-0.328125
1587852728.227337,3935490,-0.3125
1587854117.7125463,3947247,-0.375
1587854575.103793,3951464,-0.453125
1587854990.62377,3956210,-0.65625
1587855011.0736086,3956385,-0.4375
1587855480.532637,3960621,-0.390625
1587855500.2461636,3960786,-0.453125
1587855711.8235252,3962785,-0.46875
1587857314.483299,3977455,-0.421875
1587859373.2505813,3997685,-0.546875
1587859401.6931238,3998005,-0.5625
1587859414.3966475,3998155,-0.515625
1587859523.0495522,3999313,-0.484375
1587859572.0475504,3999899,-0.59375
