Wall time,Step,Value
1587447972.076462,43447,-0.859375
1587447972.3031445,43467,-0.859375
1587447980.893892,43506,-0.859375
1587447981.2945626,43541,-0.765625
1587447981.3599122,43547,-0.84375
1587447981.4820487,43558,-0.859375
1587447991.0504835,43679,-0.859375
1587448051.218136,44675,-0.84375
1587448059.8488727,44718,-0.890625
1587448079.7985408,45041,-0.90625
1587448079.8403368,45045,-0.890625
1587448090.1966364,45239,-0.84375
1587448090.3683634,45254,-0.9375
1587448108.9195292,45460,-0.875
1587448110.5403676,45599,-0.8125
1587448118.852075,45613,-0.859375
1587448119.014885,45627,-0.796875
1587448148.3042505,46058,-0.90625
1587448158.2482574,46207,-0.84375
1587448158.757058,46251,-0.84375
1587448159.8274937,46346,-0.890625
1587448168.137379,46359,-0.890625
1587448168.5286915,46393,-0.8125
1587448168.5396075,46394,-0.875
1587448187.82106,46667,-0.84375
1587448198.3340728,46874,-0.828125
1587448198.5319095,46891,-0.78125
1587448228.571439,47391,-0.828125
1587448237.2531478,47442,-0.875
1587448238.4545262,47545,-0.8125
1587448287.253093,48287,-0.953125
1587448296.7241442,48400,-0.890625
1587448297.1618114,48437,-0.859375
1587448305.5659192,48473,-0.875
1587448327.6538815,48615,-0.71875
1587448327.8737202,48634,-0.65625
1587448328.2239785,48663,-0.734375
1587448339.5703025,48840,-0.703125
1587448361.4212139,49072,-0.65625
1587448362.025568,49124,-0.71875
1587448391.280722,49529,-0.671875
1587448421.402599,50004,-0.609375
1587448430.9069655,50114,-0.703125
1587448430.9240303,50115,-0.625
1587448441.0026739,50282,-0.5625
1587448441.9863162,50365,-0.640625
1587448442.0671518,50372,-0.71875
1587448442.1006305,50375,-0.65625
1587448451.0093226,50427,-0.578125
1587448451.378293,50459,-0.734375
1587448514.6971502,51295,-0.671875
1587448514.7499008,51299,-0.625
1587448535.9021325,51535,-0.578125
1587448536.2844937,51568,-0.703125
1587448536.3338568,51572,-0.59375
1587448544.9589043,51606,-0.546875
1587448577.896891,52133,-0.6875
1587448588.308103,52324,-0.625
1587448588.3820772,52330,-0.6875
1587448588.5406911,52343,-0.578125
1587448598.3627725,52371,-0.609375
1587448598.8905487,52416,-0.484375
1587448599.7109485,52485,-0.515625
1587448612.0251453,52578,-0.671875
1587448612.093667,52584,-0.625
1587448612.3314116,52604,-0.59375
1587448622.3241434,52720,-0.515625
1587448622.7385738,52754,-0.640625
1587448623.2678099,52799,-0.65625
1587448632.3036451,52886,-0.625
1587448632.9553425,52941,-0.59375
1587448641.530325,52981,-0.671875
1587448651.586279,53144,-0.59375
1587448672.5176458,53452,-0.78125
1587448672.8962104,53483,-0.640625
1587448673.1739285,53506,-0.671875
1587448686.3042972,53619,-0.640625
1587448697.3195302,53764,-0.65625
1587448697.6501,53792,-0.71875
1587448717.5969965,54099,-0.625
1587448718.0772722,54140,-0.515625
1587448785.5212002,54981,-0.640625
1587448801.5295238,55076,-0.453125
1587448815.7514915,55281,-0.6875
1587448831.1561906,55395,-0.578125
1587448860.7141573,55688,-0.609375
1587448903.8414364,56210,-0.671875
1587448914.6331432,56301,-0.640625
1587448955.1326222,56834,-0.59375
1587448980.8894725,57123,-0.65625
1587449005.262081,57339,-0.765625
1587449016.247578,57527,-0.625
1587449016.9904146,57590,-0.671875
1587449025.5584211,57625,-0.59375
1587449026.062101,57668,-0.703125
1587449036.2275524,57832,-0.75
1587449036.6055765,57864,-0.734375
1587449045.5975475,57938,-0.703125
1587449045.954519,57969,-0.671875
1587449055.3647175,58071,-0.65625
1587449094.4125113,58621,-0.6875
1587449109.3771217,58682,-0.609375
1587449110.4110928,58768,-0.796875
1587449150.071243,58982,-0.78125
1587449150.3919413,59010,-0.671875
1587449151.105504,59071,-0.6875
1587449170.9737425,59169,-0.703125
1587449246.3973298,59704,-0.828125
1587449246.9526277,59751,-0.734375
1587449247.0125422,59756,-0.75
1587449266.944469,59896,-0.671875
1587449281.5649738,60136,-0.75
1587449290.4848616,60212,-0.6875
1587449305.6353643,60398,-0.609375
1587449305.8801148,60419,-0.78125
1587449305.9616113,60426,-0.640625
1587449325.1498094,60504,-0.6875
